audio_file,duration_ms,segment_number,item_id,genero,fonologia,list,spl_exp,spa_sniy,que_ykuna
p_21b_seg8.wav,2190.23,8,item_42p,,,2,plu,0.0,1.0
p_22a_seg1.wav,5909.93,1,item_43p,,,2,plu,1.0,0.0
p_22a_seg2.wav,1156.83,2,item_43p,,,2,plu,1.0,0.0
p_22a_seg3.wav,1043.79,3,item_43p,,,2,plu,1.0,0.0
p_22a_seg4.wav,1256.53,4,item_43p,,,2,plu,1.0,0.0
p_22a_seg5.wav,990.61,5,item_43p,,,2,plu,1.0,0.0
p_22a_seg6.wav,1356.26,6,item_43p,,,2,plu,1.0,0.0
p_22a_seg7.wav,2014.44,7,item_43p,,,2,plu,1.0,0.0
p_22a_seg8.wav,2046.05,8,item_43p,,,2,plu,1.0,0.0
p_23b_seg1.wav,6181.66,1,item_46p,,,2,plu,0.0,1.0
p_23b_seg2.wav,1079.14,2,item_46p,,,2,plu,0.0,1.0
p_23b_seg3.wav,1171.61,3,item_46p,,,2,plu,0.0,1.0
p_23b_seg4.wav,1526.19,4,item_46p,,,2,plu,0.0,1.0
p_23b_seg5.wav,1017.44,5,item_46p,,,2,plu,0.0,1.0
p_23b_seg6.wav,1325.78,6,item_46p,,,2,plu,0.0,1.0
p_23b_seg7.wav,1965.53,7,item_46p,,,2,plu,0.0,1.0
p_23b_seg8.wav,2754.54,8,item_46p,,,2,plu,0.0,1.0
p_24a_seg1.wav,5887.3,1,item_47p,,,2,plu,1.0,0.0
p_24a_seg2.wav,1302.74,2,item_47p,,,2,plu,1.0,0.0
p_24a_seg3.wav,1031.32,3,item_47p,,,2,plu,1.0,0.0
p_24a_seg4.wav,1526.64,4,item_47p,,,2,plu,1.0,0.0
p_24a_seg5.wav,1004.2,5,item_47p,,,2,plu,1.0,0.0
p_24a_seg6.wav,1350.23,6,item_47p,,,2,plu,1.0,0.0
p_24a_seg7.wav,1696.26,7,item_47p,,,2,plu,1.0,0.0
p_24a_seg8.wav,2551.18,8,item_47p,,,2,plu,1.0,0.0
